state	joint	prior	likelihood	rootHeight	age(root)	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
4e+05	-27786.9390355052	-1492.9299029658	-26294.0091325394	92.8964679735285	1929.55558682099	1238.20465873766	170.131008138665	29.2568470753972	0.363569758814902	0.159797413122085	0.184866873395494	0.29176595466752	0.000259868012412436	0.000769720139228628	8.04615462081331e-05	1.39586020443383	-0.00343362763713658	-26294.0091325394	-934.732233160238	-549.33943620729
410000	-27781.1869342061	-1495.46593878845	-26285.7209954176	94.1200885943945	1928.33196620013	1258.85906137837	175.850473255519	36.1029312242079	0.363270801776238	0.1570870047174	0.186122344162457	0.293519849343906	0.000181134801484593	0.000325729634460398	8.06987666551302e-05	1.07289010146766	0.00778828363601076	-26285.7209954176	-934.732233160238	-551.576383609821
420000	-27801.6580130782	-1507.64153075639	-26294.0164823218	82.566282939136	1939.88577185538	1320.95629720726	161.649095932272	31.3176849284385	0.363480454370623	0.156318405515949	0.176425467095496	0.303775673017933	0.000162806016307253	0.000322527440434298	7.58836913484459e-05	1.1349245434009	0.066986946924694	-26294.0164823218	-934.732233160238	-564.311775429107
430000	-27799.9184691891	-1501.5165148363	-26298.4019543528	81.5262290311742	1940.92582576335	1277.43081736364	165.580035991619	31.876631588839	0.362191880108441	0.158575277929491	0.179064975234511	0.300167866727558	0.00014725511211095	0.000255425739982483	7.80554135378095e-05	1.0292654316074	0.128979399959745	-26298.4019543528	-934.732233160238	-558.173959641189
440000	-27804.0080682463	-1517.58658482306	-26286.4214834232	77.6221900746082	1944.82986471991	1403.77828742729	231.051287922375	29.128813663677	0.359119520632306	0.160228890194495	0.185151779955247	0.295499809217954	0.00012720601238465	0.000207540709174541	7.33204702937169e-05	0.97469116050668	-0.00885399804425217	-26286.4214834232	-934.732233160238	-574.205304787199
450000	-27821.1689390704	-1516.47868483784	-26304.6902542325	84.4710478943865	1937.98100690013	1391.98265128565	231.668704523579	32.9590891361045	0.355032469837839	0.160961208452543	0.190340146188458	0.293666175521161	0.000105784694920328	0.000131810800416681	7.02000198776432e-05	0.877148271798116	0.0271184075464858	-26304.6902542325	-934.732233160238	-572.897705120836
460000	-27527.2097311233	-1524.69173908123	-26002.5179920421	73.0003951207885	1949.45165967373	1423.93244619284	258.48193111576	32.0718577956694	0.365594274888603	0.15827910471223	0.178905732224597	0.297220888174571	7.68150900427996e-05	6.52069875960709e-05	6.7118635150561e-05	0.654420488244412	-0.0083190853580272	-26002.5179920421	-934.732233160238	-581.254586185647
470000	-27545.8564995602	-1537.36336723049	-26008.4931323297	71.2148648004944	1951.23718999403	1538.78912456484	251.415185429571	37.2800001412893	0.353432127780613	0.157417571486389	0.189385942825071	0.299764357907929	6.72373252287938e-05	5.1714143688099e-05	5.93197043012963e-05	0.653126961004951	0.0573963752259496	-26008.4931323297	-934.732233160238	-593.676897299514
480000	-27537.7526839825	-1557.66653312436	-25980.0861508581	89.6060543967649	1932.84600039776	1795.81346266605	377.048437359862	36.1928235486586	0.359765633312465	0.157958175847401	0.18154980399886	0.300726386841275	5.74624342656625e-05	3.13754857120191e-05	5.29127193186799e-05	0.529479398662554	-0.0510167719559594	-25980.0861508581	-934.732233160238	-613.684593628728
490000	-27568.567486039	-1552.35255896135	-26016.2149270776	97.9718395439099	1924.48021525061	1737.79533074077	290.907318115819	36.5342090216012	0.358651651750851	0.158146358456881	0.185880268651737	0.297321721140533	5.28611910763417e-05	2.43060033809001e-05	5.17181745493754e-05	0.433354734766052	-0.035221340917801	-26016.2149270776	-934.732233160238	-608.7275603696
