# BEAST v10.5.0-beta2 Prerelease #2b4f798d6
# Generated Tue Mar 11 13:03:19 EDT 2025 [seed=1741712595321]
# -beagle_order 1 -overwrite JCV.twoEmperical.xml
state	joint	prior	likelihood	location.precision.col11	location.precision.col12	location.precision.col21	location.precision.col22	correlation	location.varCovar.location.precision.col11	location.varCovar.location.precision.col12	location.varCovar.location.precision.col21	location.varCovar.location.precision.col22	location.diffusion.prior_a	location.diffusion.prior_b	location.precisionPrior	location.traitLikelihood_a	location.traitLikelihood_b
850000	-438.35687943012675	-522.7668340156621	84.40995458553532	1.4596759115723124	-0.128314854139284	-0.128314854139284	0.39133693748615683	0.1697748256185436	0.7054161365442043	0.23129778969910986	0.23129778969910986	2.6311826038256454	-284.4487347642284	-235.15617806580002	-3.161921185633656	196.9224529893088	-112.51249840377348
860000	-374.63454264259417	-517.8549688026463	143.22042616005217	2.2109523898866352	-0.40190368922593755	-0.40190368922593755	0.4532774103423568	0.40146737597680787	0.5391998832306579	0.4780878494185703	0.47808784941857035	2.6300566568164077	-320.72776328229514	-193.35085738336022	-3.7763481369910212	231.55871306787282	-88.33828690782063
870000	-392.97781688598843	-564.98906099753	172.0112441115416	2.738971495335357	-0.4331118573961025	-0.4331118573961025	0.7199192032803671	0.30843555685484436	0.4034850928931768	0.24274137600208737	0.24274137600208737	1.5350808301702763	-332.3290794794557	-228.1100121990668	-4.549969319007516	251.89250223094595	-79.88125811940434
880000	-465.1290590509236	-599.2447330497878	134.11567399886417	2.19379805327658	-0.42288481547589873	-0.42288481547589873	0.6018671984406493	0.3680217026854156	0.5272398181152057	0.37045001583880405	0.3704500158388041	1.921782229680848	-375.7232670340445	-219.52641848669262	-3.995047529050737	220.1720069986064	-86.05633299974225
890000	-502.5405954207165	-629.1434888017227	126.6028933810062	2.400838228115249	-0.379752773072128	-0.379752773072128	0.6578389947148053	0.30217581232645396	0.4583755662728731	0.26460789615564717	0.26460789615564717	1.672879824977516	-424.50664925651057	-200.39584101149958	-4.240998533712567	201.544976312495	-74.94208293148881
900000	-441.9152123763122	-644.634083381067	202.71887100475476	3.796911290139933	-0.920329951774143	-0.920329951774143	0.9348121344038046	0.4885017910427936	0.3459203172500326	0.3405612926659963	0.3405612926659963	1.4050189441465712	-429.81307605776425	-209.42705279821277	-5.393954525089919	268.4834078420033	-65.76453683724857
910000	-460.17792910554135	-519.9130135264795	59.73508442093815	2.441912627106675	-0.6286966953803629	-0.6286966953803629	0.7490611528426209	0.46485497145747323	0.5224007055877504	0.43845765598845926	0.43845765598845926	1.7030076577101338	-364.1411797244773	-151.46512981631795	-4.306703985684299	167.49939314833458	-107.76430872739643
920000	-433.70507347473375	-491.9912737805585	58.28620030582475	2.678762473023589	-0.20325671955493377	-0.20325671955493377	0.49781421589620833	0.17601276351635467	0.3852416851816638	0.1572935417781747	0.15729354177817473	2.0730042179514	-304.87236582796027	-182.87141733324003	-4.247490619358189	123.4320999998266	-65.14589969400186
930000	-441.2784538266707	-560.1729648202215	118.89451099355078	2.8655467609835625	-0.7089000303612827	-0.7089000303612827	0.82148763306359	0.46204122874146303	0.44369433889009535	0.3828845592444484	0.3828845592444484	1.5477127402779012	-359.1087844332974	-196.3816484510435	-4.682531935880702	206.18206740578884	-87.28755641223806
940000	-438.98223224194044	-584.8476698894008	145.86543764746034	3.699053430462135	-0.5797090205737547	-0.5797090205737547	0.6752990871547733	0.36678931418191024	0.31236300022998914	0.2681473325985771	0.26814733259857715	1.7110158291763935	-360.5819414599201	-219.16203306821873	-5.1036953612620115	212.15739180872495	-66.2919541612646
950000	-431.18648689290967	-538.349944256308	107.16345736339838	2.3799709553422157	-0.20380314584402556	-0.20380314584402556	0.5458357586664015	0.17881093042779464	0.43405126745739886	0.1620652593035209	0.1620652593035209	1.8925645549533188	-340.11152891725226	-194.12991000147096	-4.108505337584779	171.87493479735417	-64.71147743395579
960000	-420.35631226006365	-595.0148558764446	174.65854361638094	3.235250493791107	-0.7532987696949879	-0.7532987696949879	0.9425298534088636	0.4313857000644195	0.37976736057878563	0.30352172343363754	0.3035217234336376	1.303558223004406	-373.98643412862384	-215.95400295864016	-5.0744187891806	252.0348042292291	-77.37626061284816
970000	-420.8734819087317	-553.4246661639619	132.5511842552302	3.127238379511675	-0.8877547411290091	-0.8877547411290091	0.8481286660827752	0.5451068449472705	0.4549577780540132	0.47621421210346276	0.47621421210346276	1.6775301690474953	-343.3992430462652	-205.19530148096393	-4.830121636732754	200.6980103941318	-68.14682613890162
980000	-421.77844064144585	-593.001154086104	171.22271344465807	2.6405916559152085	-0.17220795566355465	-0.17220795566355465	0.6448088431954296	0.13197360963880678	0.3854158069411684	0.10293231690937253	0.10293231690937253	1.5783371686145165	-374.6953897105918	-213.87472431091103	-4.431040064601166	233.1657342771601	-61.94302083250205
990000	-337.95489100063344	-540.8043188275835	202.8494278269501	3.278484262250221	-0.3099551411065805	-0.3099551411065805	0.7008552319849796	0.20447872698343955	0.3183288241689823	0.14078179217431222	0.14078179217431222	1.4890893192062138	-363.41898144828787	-172.4700351539982	-4.915302225297392	250.01667127496975	-47.16724344801965
1000000	-470.0375019365014	-562.7541361589246	92.71663422242311	2.4734841718225766	-0.3035544887613236	-0.3035544887613236	0.5077898642594357	0.27085700850782335	0.43629624011709595	0.2608159229613291	0.2608159229613291	2.1252331330583187	-367.9737497126712	-190.68285205800865	-4.097534388244809	139.94518603975473	-47.22855181733162
1010000	-398.67788282597417	-494.6815131235454	96.00363029757128	2.4196465079252953	-0.32116809915603933	-0.32116809915603933	0.4294034237337411	0.3150820686797452	0.45883515377564904	0.3431812743427712	0.3431812743427711	2.5854914427394626	-299.2497161127908	-191.50939487035788	-3.9224021403967377	172.1790868128072	-76.17545651523594
1020000	-374.9263153982595	-528.1861591535525	153.25984375529302	2.6685273331574777	-0.3135190830934538	-0.3135190830934538	0.5188409300605958	0.2664471246844368	0.40337581733190675	0.24374718543735902	0.24374718543735904	2.074661677056232	-331.13904477577495	-192.7965416660078	-4.250572711769727	222.97722863758227	-69.71738488228925
1030000	-382.4669003285504	-538.7782811425067	156.31138081395625	2.993827326969275	-0.9404417335685283	-0.9404417335685283	0.9699498104860179	0.5518790245583388	0.48030832699623605	0.4656962564500148	0.4656962564500148	1.4825098981273057	-308.9803363872447	-224.93362389819666	-4.864320857065273	251.0546640508634	-94.74328323690716
1040000	-407.19311731648685	-480.4678654847944	73.27474816830757	1.9043268141386238	-0.32428346197226693	-0.32428346197226693	0.4392809814342163	0.35455438341329965	0.6006236317344198	0.44338889884391985	0.44338889884391985	2.603763275575505	-313.11763181648655	-163.80382014583088	-3.546413522477007	171.23249078654055	-97.95774261823298
1050000	-499.40987804955785	-565.1680775248662	65.7581994753084	1.7733238254630432	-0.3332550152997073	-0.3332550152997073	0.3783811090329653	0.40683466126378	0.6757610029647961	0.595169098049128	0.595169098049128	3.167026731167684	-359.88484368644947	-201.96632590171203	-3.316907936704713	163.9293666180558	-98.17116714274741
1060000	-464.41389147711163	-605.3121710837192	140.8982796066076	2.6935126797730122	-0.2925422786619268	-0.2925422786619268	0.5340803772406935	0.24390787180152418	0.39474627719641553	0.21622209005501197	0.216222090055012	1.9908128967684615	-401.77127415511484	-199.2449245909053	-4.295972337699121	210.77997266697037	-69.88169306036278
1070000	-396.96710729939076	-599.221934466826	202.25482716743528	3.1273736931024754	-0.766066113234736	-0.766066113234736	0.9636916669162761	0.44127295473868267	0.39707659599894873	0.3156475613478781	0.3156475613478781	1.288593585588904	-355.5236811069216	-238.6783753345821	-5.01987802532237	280.8261689377101	-78.57134177027486
1080000	-412.5898037469557	-560.4838562391725	147.89405249221684	2.208993017120507	-0.22764670857681743	-0.22764670857681743	0.5904229344648738	0.19933455662066596	0.47142675325899464	0.18176588755267994	0.18176588755267997	1.7637837984338438	-376.4083207301405	-180.03226559804997	-4.043269910982074	194.89036525117578	-46.99631275895894
1090000	-375.906182864085	-484.4819524237148	108.57576955962979	2.1144486039232486	-0.032642216671276245	-0.032642216671276245	0.42567890909393447	0.034406461486773066	0.47349706480859755	0.03630904292532121	0.03630904292532121	2.351972781027222	-317.2017044891911	-163.5323901241434	-3.7478578103803324	166.8985728848934	-58.32280332526362
1100000	-328.1553061572106	-482.72719784813756	154.57189169092698	2.911197722791786	-0.6660249365633313	-0.6660249365633313	0.9213095447155566	0.4066790994521679	0.411569909366668	0.2975284738441965	0.29752847384419645	1.300498176525224	-281.95023595949255	-195.92677541729262	-4.850186471352395	262.36523837233904	-107.79334668141206
1110000	-309.0014587605891	-545.422282223499	236.42082346290985	3.2960641210618395	-0.352730201657405	-0.352730201657405	0.8081086207394126	0.21612746067517186	0.3182583468638763	0.13891614071104832	0.13891614071104832	1.2980927209595294	-356.4837293840893	-183.8895257132604	-5.049027126149172	290.55788731093764	-54.137063848027786
1120000	-326.05366208261376	-486.96796006184996	160.91429797923624	2.326513244167057	-0.38022349684428325	-0.38022349684428325	0.48008572997222854	0.3597715261398409	0.49373457722658165	0.3910332587408592	0.3910332587408592	2.3926560639228174	-303.80749431489124	-179.24015870678437	-3.9203070401743263	228.97570530273654	-68.0614073235003
1130000	-480.198114195481	-564.7639814523793	84.56586725689827	2.79197588610844	-0.530342246243624	-0.530342246243624	0.603017193730001	0.40872908644247674	0.43000582630552975	0.37818201237364557	0.3781820123736456	1.9909314533885791	-359.2395369719295	-201.1268502176792	-4.397594262770552	175.3521622261155	-90.78629496921722
1140000	-489.9993591793769	-640.410051058346	150.4106918789691	3.003353313110693	-0.29878973205951	-0.29878973205951	0.801337456486493	0.19259931337633332	0.3457879900383371	0.1289318252337213	0.1289318252337213	1.29598772291138	-419.8876339162436	-215.66881935504466	-4.853597787057693	234.79411554483207	-84.38342366586298
1150000	-477.90414988027135	-601.0076384454966	123.10348856522525	2.5110064984972373	-0.387057269180151	-0.387057269180151	0.6117316387471206	0.3122991760871924	0.4412856068065961	0.2792119796989508	0.2792119796989508	1.8113678551171313	-370.1166099313888	-226.63533450491698	-4.255694009190834	179.93940438473976	-56.83591581951451
1160000	-473.64863395097484	-588.7151287664582	115.06649481548334	2.87361275375299	-0.16614136111934286	-0.16614136111934286	0.5577693478835078	0.1312309645365411	0.35409202028922626	0.10547250478281343	0.10547250478281343	1.8242726126244506	-383.66973033582474	-200.57148878377402	-4.473909646859374	197.02855703754102	-81.96206222205768
1170000	-445.5492322744698	-546.2408470800015	100.69161480553171	2.7335880026381436	-0.3818154009095706	-0.3818154009095706	0.518478225630622	0.3207167565305491	0.4077616244497887	0.30028197987575933	0.30028197987575933	2.1498536089465237	-346.3804371220255	-195.5832449559033	-4.277165002072655	202.08844660022885	-101.39683179469714
1180000	-456.76183125241215	-539.0880033754291	82.326172123017	2.290590991598267	-0.006594769418035514	-0.006594769418035514	0.4476740486974311	0.006512457189252192	0.43658707188039775	0.00643144510682252	0.0064314451068225205	2.233862822308473	-352.4566588860489	-182.71864893981393	-3.912695549566334	141.92008790857378	-59.593915785556774
1190000	-415.28199435446385	-572.3543285223167	157.07233416785283	3.9754710000855864	-0.767621833072632	-0.767621833072632	0.8516557244331571	0.41717760723192227	0.3045445971846342	0.2744948166688256	0.2744948166688256	1.4215934674144064	-356.1749061186205	-210.7206523799676	-5.458770023728592	262.7505863233043	-105.67825215545145
1200000	-421.0221465473851	-556.2083689530077	135.18622240562266	3.178246712996708	-0.7040956667973283	-0.7040956667973283	0.8210695029921675	0.4358608962962026	0.38843094467125483	0.3330930499748841	0.33309304997488404	1.5035625712911156	-363.3833087324024	-187.92013168719157	-4.904928533413777	209.31408050323952	-74.12785809761687
1210000	-484.64955067859023	-562.4863832616379	77.83683258304765	3.1397607165587194	-0.4377894331617475	-0.4377894331617475	0.5724414777812024	0.3265513263424444	0.35651260411511393	0.27265223944906014	0.27265223944906014	1.9554213186950906	-361.3632848891247	-196.49920257160667	-4.623895800906581	143.36641796749228	-65.52958538444463
1220000	-396.3772303324278	-536.0211181602158	139.64388782778798	2.181445724344309	-0.48457004790832103	-0.48457004790832103	0.7224453357069148	0.38599516475519974	0.538669122460691	0.3613047376409436	0.3613047376409436	1.626527843630354	-369.65352780547715	-162.237850453886	-4.129739900852623	195.77901614886014	-56.135128321072145
1230000	-197.7780183826247	-425.06571575476073	227.28769737213602	3.154900752473776	-0.721958302064108	-0.721958302064108	0.8644591334024679	0.4371666568452599	0.3918567640439199	0.327261559384522	0.32726155938452206	1.4301071640925442	-238.46742987116534	-181.66197786527346	-4.936308018321922	320.6400425604654	-93.3523451883294
1240000	-490.5479920758591	-603.6669595467175	113.11896747085841	3.7029553910499073	-0.4341532646139929	-0.4341532646139929	0.6733106344726627	0.27495466594168355	0.2921403969889149	0.18837324198466218	0.18837324198466218	1.606662367394235	-381.3829947334413	-217.14732140774709	-5.136643405529043	185.47924812778118	-72.36028065692277
1250000	-377.22315571112676	-563.3913601512589	186.1682044401322	3.3501214360205416	-0.6060386794416682	-0.6060386794416682	0.8370012635170404	0.3619153568331506	0.3434875819826013	0.24870543171540796	0.24870543171540793	1.3748188462362438	-378.5372059949393	-179.78423124936666	-5.069922906952944	242.82058328523607	-56.65237884510387
1260000	-283.7588747368927	-529.5088142647761	245.7499395278834	4.049879113338138	-0.9177890331483968	-0.9177890331483968	1.016399470306389	0.45236564915480565	0.3104497322658133	0.2803300945557649	0.2803300945557649	1.2369977781134927	-351.6902412689485	-172.16140958961904	-5.657163406208484	333.534003765836	-87.7840642379526
1270000	-302.62988752286054	-473.6352933762878	171.00540585342725	2.362257576928666	-0.1688296875409573	-0.1688296875409573	0.6712678033456585	0.13407175143083358	0.43107249091085825	0.10841847856436905	0.10841847856436905	1.5169865928089645	-306.14884400775446	-163.21721648154917	-4.269232886984156	250.56984665782915	-79.5644408044019
1280000	-398.2906339564147	-454.31189825318313	56.021264296768436	4.269013900138253	-0.5898929691437594	-0.5898929691437594	0.520048237103802	0.3959019320785912	0.2777858220889035	0.3150936618699778	0.3150936618699778	2.2803106541867963	-265.4236129996509	-183.64919434881588	-5.239090904716356	127.99314618442968	-71.97188188766124
1290000	-520.0725133045727	-563.1495752387707	43.07706193419804	2.4615057255414086	-0.1804518013227127	-0.1804518013227127	0.5190227817039949	0.15964950857302798	0.416880847484945	0.1449394949844422	0.14493949498444222	1.9770896945675416	-409.2084597860212	-149.8102532851562	-4.130862167593275	106.35491946366318	-63.27785752946514
1300000	-284.6967714166018	-403.0446408521967	118.3478694355949	1.162184487857068	-0.17729906745486182	-0.17729906745486182	0.44833213826753193	0.24562296983518128	0.9156929302013388	0.3621232758978071	0.36212327589780713	2.3736958122893737	-248.24203222514188	-151.8233994378762	-2.9792091891786194	180.387588983294	-62.03971954769909
1310000	-426.44472454562833	-541.5177919745354	115.07306742890707	3.1182863977480673	-0.579656901410071	-0.579656901410071	0.6758036519989975	0.3993031567969865	0.38151958426618254	0.32724069985245047	0.32724069985245047	1.7604038193233962	-325.907990238815	-210.89586226694925	-4.713939468771116	186.615138078904	-71.54207064999694
1320000	-380.6791315208472	-517.548248574402	136.86911705355482	3.0809087619614313	-0.7795081160118162	-0.7795081160118162	0.8176825158238714	0.49112140961861805	0.42775389940068254	0.4077837422053383	0.40778374220533825	1.6117144626712312	-353.939388040202	-158.80457759337162	-4.804282940828312	216.7135907009165	-79.8444736473617
1330000	-382.3069681516032	-500.239300248144	117.93233209654082	1.7659897579249102	-0.02317115569031176	-0.02317115569031176	0.4849094198981784	0.025039364059896603	0.5666099469715905	0.027075174781539316	0.02707517478153931	2.063534594358505	-332.2156480545111	-164.445032873977	-3.578619319655897	190.22975476959942	-72.2974226730586
